preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage
470000.0;78.0;3;2.0;1;Jardim Montanhês;Rua Boreal;Outros;0;jardim montanhes;rua boreal;-19.9046938;-43.9795126;30720-530
750000.0;88.0;3;2.0;1;Alto Caiçaras;Rua Sepetiba;Alto Caiçaras;0;alto caicaras;rua sepetiba;-19.8999354;-43.974719;30775-480
700000.0;74.0;3;2.0;2;Castelo;Rua José Mendes de Carvalho;Castelo;0;castelo;rua jose mendes de carvalho;-19.8881713;-44.0007683;31330-130
730000.0;100.0;3;2.0;2;Santo Antônio;Rua Abre Campo;Santo Antônio;0;santo antonio;rua abre campo;-19.9469641;-43.9438091;30350-213
980000.0;90.0;1;2.0;1;Boa Viagem;Rua Sergipe;Boa Viagem;0;boa viagem;rua sergipe;-19.9283094;-43.9356153;30140-071
345000.0;57.0;2;2.0;1;Coqueiros;Rua Nove de Maio;Outros;0;coqueiros;rua nove de maio;-19.9003559;-44.0196771;30865-060
750000.0;148.0;4;3.0;1;Cruzeiro;Avenida Afonso Pena;Cruzeiro;0;cruzeiro;avenida afonso pena;-19.9472705;-43.9211589;30310-360
370000.0;50.0;2;1.0;2;Piratininga;Rua Alberto de Freitas Ramos;Piratininga;0;piratininga;rua alberto de freitas ramos;-19.8043988;-43.9838633;31660-050
410000.0;130.0;4;1.0;2;Lagoinha Leblon;Rua Laranjeiras;Outros;0;lagoinha leblon;rua laranjeiras;-19.92083;-43.93778;30160-033
285000.0;28.0;1;1.0;1;Bandeirantes;Avenida Otacílio Negrão de Lima;Bandeirantes;0;bandeirantes;avenida otacilio negrao de lima;-19.8506114;-43.9919722;31365-450
464001.0;53.0;2;2.0;1;Santa Amélia;Rua das Castanheiras;Santa Amélia;0;santa amelia;rua das castanheiras;-19.8405825;-43.9759114;31560-140
1640046.0;107.0;3;3.0;2;Anchieta;Rua Francisco Deslandes;Anchieta;0;anchieta;rua francisco deslandes;-19.9503283;-43.9286988;30310-530
1400000.0;140.0;4;4.0;4;Liberdade;Rua Duarte da Costa;Liberdade;0;liberdade;rua duarte da costa;-19.8632577;-43.9522416;31270-300
950000.0;69.0;2;3.0;2;Anchieta;Rua Montes Claros;Anchieta;0;anchieta;rua montes claros;-19.9477113;-43.9266381;30310-520
790000.0;105.0;3;3.0;0;Savassi;Rua Rio Grande do Norte;Savassi;0;savassi;rua rio grande do norte;-19.9344374;-43.9317547;30140-111
501500.0;53.0;2;2.0;1;Santa Amélia;Rua das Castanheiras;Santa Amélia;0;santa amelia;rua das castanheiras;-19.8405825;-43.9759114;31560-140
469000.0;87.0;2;2.0;2;Rio Branco;Rua Diva;Rio Branco;0;rio branco;rua diva;-19.92083;-43.93778;30160-033
660000.0;90.0;3;3.0;2;Coração de Jesus;Rua Donato da Fonseca;Coração de Jesus;0;coracao de jesus;rua donato da fonseca;-19.9445901;-43.9525868;30380-210
980000.0;120.0;3;2.0;2;Caiçara-Adelaide;Rua Vila Rica;Caiçara-Adelaide;0;caicara-adelaide;rua vila rica;-19.9027896;-43.9807878;30750-170
680000.0;60.0;2;3.0;2;Sagrada Família;Rua Maria Martins Guimarães;Sagrada Família;0;sagrada familia;rua maria martins guimaraes;-19.9014269;-43.9190313;31030-370
820000.0;86.0;3;2.0;2;Floresta;Rua Napoleão Laureano;Floresta;0;floresta;rua napoleao laureano;-19.9061983;-43.9312794;31015-380
795000.0;120.0;3;2.0;2;Ouro Preto;Rua Professor Domício Murta;Ouro Preto;0;ouro preto;rua professor domicio murta;-19.8740079;-43.9894684;31340-000
1150000.0;130.0;4;2.0;3;Silveira;Rua Salgueiro;Silveira;0;silveira;rua salgueiro;-19.8885616;-43.9329863;31160-210
870000.0;96.0;3;3.0;2;Serra;Rua Herval;Serra;0;serra;rua herval;-19.9388057;-43.9187509;30240-130
1550000.0;130.0;4;3.0;2;Funcionários;Rua Piauí;Funcionários;0;funcionarios;rua piaui;-19.9300033;-43.9264132;30130-090
456159.0;87.0;2;1.0;1;Mantiqueira;Rua Jornalista Paulo Heneine;Outros;0;mantiqueira;rua jornalista paulo heneine;-19.92083;-43.93778;30160-033
438130.0;59.0;2;1.0;1;Caiçaras;Rua Renato Nascimento;Caiçaras;0;caicaras;rua renato nascimento;-19.8948106;-43.9686897;30775-240
1300000.0;109.0;4;3.0;3;Sion;Rua Nicarágua;Sion;0;sion;rua nicaragua;-19.955727;-43.9378616;30320-380
1590000.0;110.0;3;2.0;2;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0;santo agostinho;rua alvarenga peixoto;-19.9288279;-43.9523286;30170-041
2150000.0;228.0;3;4.0;4;São José;Avenida Coronel José Dias Bicalho;São José;0;sao jose;avenida coronel jose dias bicalho;-19.8591463;-43.9658273;31275-050
850000.0;198.0;4;3.0;0;Centro;Rua dos Goitacazes;Centro;0;centro;rua dos goitacazes;-19.9231122;-43.9383184;31190-000
1480000.0;155.0;4;3.0;4;Jaraguá;Rua Bacupã;Jaraguá;0;jaragua;rua bacupa;-19.857266;-43.9526586;31270-860
1290000.0;66.0;2;2.0;2;Santo Agostinho;Rua dos Aimorés;Santo Agostinho;0;santo agostinho;rua dos aimores;-19.9261033;-43.947482;30170-111
550000.0;80.0;3;2.0;0;Jardim Guanabara;Rua Alga Verde;Outros;0;jardim guanabara;rua alga verde;-19.8264389;-43.9395032;31742-316
548000.0;78.0;3;2.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0;santa monica;rua dos javaes;-19.8260795;-43.9821302;31540-360
1250000.0;127.0;4;3.0;2;São Luiz;Rua Maestro Francisco Flores;São Luiz;0;sao luiz;rua maestro francisco flores;-19.8538395;-43.9594375;31270-380
1780000.0;102.0;3;3.0;3;Lourdes;Rua dos Aimorés;Lourdes;0;lourdes;rua dos aimores;-19.9280779;-43.939501;30160-907
2450000.0;127.0;3;3.0;3;Centro;Rua Rio Grande do Sul;Centro;0;centro;rua rio grande do sul;-19.9186027;-43.9453931;30180-110
650000.0;230.0;4;2.0;2;Jardim Atlântico;Rua Bento Nogueira;Jardim Atlântico;0;jardim atlantico;rua bento nogueira;-19.92083;-43.93778;30160-033
1260000.0;84.0;3;3.0;2;Prado;Rua Rubi;Prado;0;prado;rua rubi;-19.9259792;-43.9625819;30410-090
320000.0;60.0;3;1.0;1;Ventosa;Rua Paulo Piedade Campos;Outros;0;ventosa;rua paulo piedade campos;-19.9563042;-43.9689642;30494-225
834842.0;70.0;2;2.0;2;Santa Efigênia;Avenida do Contorno;Santa Efigênia;0;santa efigenia;avenida do contorno;-19.9219048;-43.9216593;30110-014
465000.0;40.0;1;1.0;1;Barro Preto;Rua Araguari;Barro Preto;0;barro preto;rua araguari;-19.9236211;-43.9494987;30190-110
4450000.0;84.0;4;4.0;4;Anchieta;Rua Joaquim Linhares;Anchieta;0;anchieta;rua joaquim linhares;-19.9496479;-43.9264915;30310-510
498000.0;84.0;3;2.0;1;Rio Branco;Rua Vera Lúcia;Rio Branco;0;rio branco;rua vera lucia;-19.8207331;-43.9810747;31525-410
830000.0;65.0;2;2.0;0;Belvedere;Rua Desembargador Jorge Fontana;Belvedere;0;belvedere;rua desembargador jorge fontana;-19.9755464;-43.9420204;30320-900
799000.0;57.0;2;3.0;2;Prado;Rua Turquesa;Prado;0;prado;rua turquesa;-19.9272193;-43.9630253;30411-191
410000.0;85.0;3;3.0;2;Renascença;Rua Javari;Renascença;0;renascenca;rua javari;-19.8931535;-43.9429176;31130-550
380000.0;75.0;2;2.0;1;Piratininga;Rua Andradina;Piratininga;0;piratininga;rua andradina;-19.8068753;-43.9832142;31660-050
2840000.0;150.0;3;4.0;3;Sion;Avenida dos Bandeirantes;Sion;0;sion;avenida dos bandeirantes;-19.957118;-43.9321688;30315-400
340000.0;58.0;2;1.0;2;Concórdia;Rua Itapeva;Concórdia;0;concordia;rua itapeva;-19.9017558;-43.9376379;31140-003
650000.0;78.0;3;3.0;2;Itapoã;Rua Professor Hermínio Guerra;Itapoã;0;itapoa;rua professor herminio guerra;-19.8409604;-43.9639841;31710-030
628000.0;152.0;3;3.0;2;Santa Mônica;Rua dos Javaês;Santa Mônica;0;santa monica;rua dos javaes;-19.8260795;-43.9821302;31540-360
420000.0;60.0;2;1.0;2;Candelária;Rua Varzelândia;Candelária;0;candelaria;rua varzelandia;-19.8140882;-43.965731;31615-250
880000.0;90.0;3;2.0;2;Buritis;Rua Lauro Ferreira;Buritis;0;buritis;rua lauro ferreira;-19.9692604;-43.970022;30492-025
420000.0;105.0;3;3.0;1;Santa Mônica;Rua dos Astecas;Santa Mônica;0;santa monica;rua dos astecas;-19.8299231;-43.9791637;31540-360
620000.0;130.0;4;2.0;1;Sion;Rua do Uruguai;Sion;0;sion;rua do uruguai;-19.9492712;-43.9338242;30315-570
650000.0;70.0;3;2.0;2;Paraíso;Rua Horizonte;Outros;0;paraiso;rua horizonte;-19.9254274;-43.9034453;30260-270
390000.0;60.0;3;1.0;1;Coração de Jesus;Rua Simão Irffi;Coração de Jesus;0;coracao de jesus;rua simao irffi;-19.944283;-43.951847;30380-210
1700000.0;228.0;4;3.0;3;Serra;Rua Professor Estevão Pinto;Serra;0;serra;rua professor estevao pinto;-19.9379964;-43.9227878;30220-060
2500000.0;180.0;4;1.0;3;Santa Efigênia;Avenida Carandaí;Santa Efigênia;0;santa efigenia;avenida carandai;-19.9288125;-43.9254598;30130-090
310000.0;55.0;3;1.0;1;Serrano;Avenida Henfil;Serrano;0;serrano;avenida henfil;-19.8781464;-44.013529;31360-000
463000.0;68.0;3;2.0;2;Rio Branco;Rua Newton da Costa Silveira;Rio Branco;0;rio branco;rua newton da costa silveira;-19.8185109;-43.9803928;31525-410
650000.0;100.0;3;2.0;1;Santo Antônio;Rua Teixeira de Freitas;Santo Antônio;0;santo antonio;rua teixeira de freitas;-19.9476458;-43.947368;30350-213
900000.0;166.0;3;2.0;3;Itapoã;Rua José Oscar Barreira;Itapoã;0;itapoa;rua jose oscar barreira;-19.8386837;-43.9559214;31720-440
660000.0;125.0;4;1.0;2;Santo Antônio;Rua Carlos Gomes;Santo Antônio;0;santo antonio;rua carlos gomes;-19.9431332;-43.945956;30350-180
2086900.0;99.0;3;4.0;1;Savassi;Rua Fernandes Tourinho;Savassi;0;savassi;rua fernandes tourinho;-19.9386497;-43.9388946;30112-002
820000.0;135.0;3;3.0;3;Caiçara-Adelaide;Rua Zenite;Caiçara-Adelaide;0;caicara-adelaide;rua zenite;-19.9023279;-43.9785685;30750-170
725000.0;55.0;2;2.0;2;Carmo;Rua Rio Verde;Carmo;0;carmo;rua rio verde;-19.9462923;-43.9341272;30310-750
838100.0;128.0;2;2.0;2;Santo Agostinho;Avenida do Contorno;Santo Agostinho;0;santo agostinho;avenida do contorno;-19.9333126;-43.9540733;30441-025
420000.0;95.0;3;3.0;2;Boa Vista;Rua Carvalho de Aguiar;Outros;0;boa vista;rua carvalho de aguiar;-19.8943925;-43.9081882;31060-330
757300.0;130.0;3;1.0;2;Tirol;Rua Maria Perez Ballesteros;Outros;0;tirol;rua maria perez ballesteros;-19.92083;-43.93778;30160-033
499000.0;100.0;2;2.0;1;Santa Branca;Rua São João da Lagoa;Santa Branca;0;santa branca;rua sao joao da lagoa;-19.8339424;-43.9661752;31565-180
425000.0;29.0;1;1.0;6;Savassi;Rua Gonçalves Dias;Savassi;0;savassi;rua goncalves dias;-19.9322006;-43.9332462;30130-140
320000.0;77.0;2;1.0;1;Cachoeirinha;Rua Gonçalves Ledo;Cachoeirinha;0;cachoeirinha;rua goncalves ledo;-19.8930163;-43.9460919;31130-122
720000.0;80.0;3;2.0;2;União;Rua Pitt;União;0;uniao;rua pitt;-19.8832104;-43.9249225;31170-620
285000.0;50.0;2;1.0;1;Guarani;Rua Itapoã;Outros;0;guarani;rua itapoa;-19.8445677;-43.9215392;31814-620
1830000.0;141.0;3;4.0;3;Buritis;Rua Stella Hanriot;Buritis;0;buritis;rua stella hanriot;-19.9715569;-43.9714507;30575-180
300000.0;70.0;3;1.0;0;Salgado Filho;Rua Veríssimo;Salgado Filho;0;salgado filho;rua verissimo;-19.9438594;-43.9830713;30550-000
689000.0;67.0;3;2.0;2;Santa Inês;Rua Mantiqueira;Santa Inês;0;santa ines;rua mantiqueira;-19.888776;-43.9070923;31080-160
456000.0;80.0;3;2.0;2;Heliópolis;Rua Doutor Cinyras Ladeira;Heliópolis;0;heliopolis;rua doutor cinyras ladeira;-19.8433498;-43.9378613;31741-555
406120.0;55.0;2;2.0;1;Santa Branca;Rua Hudson Gouthier;Santa Branca;0;santa branca;rua hudson gouthier;-19.92083;-43.93778;30160-033
1200000.0;142.0;4;3.0;2;Sion;Rua da Groenlândia;Sion;0;sion;rua da groenlandia;-19.92083;-43.93778;30160-033
350000.0;56.0;3;1.0;1;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030
700000.0;120.0;4;3.0;3;Dona Clara;Rua Dona Celuta Monteiro;Dona Clara;0;dona clara;rua dona celuta monteiro;-19.8608757;-43.9350795;31810-270
480000.0;75.0;3;2.0;2;Céu Azul;Rua Oswaldo Pinho Tavares;Céu Azul;0;ceu azul;rua oswaldo pinho tavares;-19.8270988;-43.9979061;31580-050
2100000.0;195.0;3;3.0;3;Sion;Rua Chicago;Sion;0;sion;rua chicago;-19.9532566;-43.9332269;30315-550
610000.0;95.0;3;2.0;1;São Pedro;Rua São João Evangelista;São Pedro;0;sao pedro;rua sao joao evangelista;-19.9476299;-43.9373294;30330-000
680000.0;69.0;3;3.0;2;Havaí;Rua Lírio Montanhes;Havaí;0;havai;rua lirio montanhes;-19.9508488;-43.9777404;30570-000
1100000.0;141.0;3;1.0;2;Cidade Nova;Rua Cardeal Stepinac;Cidade Nova;0;cidade nova;rua cardeal stepinac;-19.8874899;-43.9229612;31170-210
720000.0;105.0;4;3.0;2;Palmares;Rua Professor Antônio Márcio;Palmares;0;palmares;rua professor antonio marcio;-19.8722152;-43.9365916;31155-290
630000.0;82.0;3;2.0;3;Fernão Dias;Rua Paulista;Fernão Dias;0;fernao dias;rua paulista;-19.8718521;-43.9156545;31910-000
2295730.0;134.0;4;4.0;3;Funcionários;Rua Bernardo Guimarães;Funcionários;0;funcionarios;rua bernardo guimaraes;-19.9321123;-43.9283322;30112-020
530000.0;80.0;3;2.0;2;Pirajá;Rua Paulista;Outros;0;piraja;rua paulista;-19.8672767;-43.9170559;31910-000
289000.0;50.0;2;1.0;1;Letícia;Rua Jovina Gomes de Souza;Letícia;0;leticia;rua jovina gomes de souza;-19.8087529;-43.9776035;31570-000
639000.0;94.0;2;2.0;2;Castelo;Rua Castelo de Alenquer;Castelo;0;castelo;rua castelo de alenquer;-19.8820083;-43.9960232;31330-000
680000.0;103.0;4;2.0;1;Serra;Rua Itaparica;Serra;0;serra;rua itaparica;-19.9358754;-43.9193071;30240-130
944800.0;85.0;3;2.0;2;Padre Eustáquio;Rua Progresso;Padre Eustáquio;0;padre eustaquio;rua progresso;-19.9143244;-43.9765287;30720-100
499000.0;86.0;2;2.0;2;Santa Mônica;Rua Geralda Cirino Flor de Maio;Santa Mônica;0;santa monica;rua geralda cirino flor de maio;-19.8294985;-43.970102;31565-180
2590000.0;240.0;4;3.0;3;Santa Efigênia;Rua Ceará;Santa Efigênia;0;santa efigenia;rua ceara;-19.925378;-43.926517;30140-001
1641024.0;136.0;4;4.0;3;Ouro Preto;Avenida Fleming;Ouro Preto;0;ouro preto;avenida fleming;-19.8645045;-43.9831388;31310-020
2300000.0;160.0;4;4.0;1;Santo Agostinho;Rua Rio Grande do Sul;Santo Agostinho;0;santo agostinho;rua rio grande do sul;-19.9248104;-43.9470704;30170-111
689000.0;153.0;3;2.0;2;Castelo;Rua José Mendes de Carvalho;Castelo;0;castelo;rua jose mendes de carvalho;-19.8881713;-44.0007683;31330-130
330000.0;48.0;2;1.0;1;Palmeiras;Rua Antônio de Andrade Mendes;Palmeiras;0;palmeiras;rua antonio de andrade mendes;-19.92083;-43.93778;30160-033
1620000.0;188.0;4;4.0;3;Sion;Rua Antilhas;Sion;0;sion;rua antilhas;-19.9558475;-43.9347293;30315-530
1650000.0;293.0;4;3.0;4;Palmares;Rua Décio Salema;Palmares;0;palmares;rua decio salema;-19.8750862;-43.930767;31160-440
459909.0;56.0;2;1.0;1;Caiçaras;Rua Renato Nascimento;Caiçaras;0;caicaras;rua renato nascimento;-19.8948106;-43.9686897;30775-240
1250000.0;90.0;3;3.0;2;Savassi;Rua Tomé de Souza;Savassi;0;savassi;rua tome de souza;-19.9383589;-43.9293989;30110-017
398000.0;88.0;2;2.0;1;Renascença;Rua Taquari;Renascença;0;renascenca;rua taquari;-19.8946573;-43.9395461;31130-550
860000.0;110.0;3;2.0;2;Jaraguá;Rua Bacupã;Jaraguá;0;jaragua;rua bacupa;-19.857266;-43.9526586;31270-860
750000.0;95.0;3;2.0;2;Buritis;Rua Cônsul Walter;Buritis;0;buritis;rua consul walter;-19.9745963;-43.9698432;30575-180
545000.0;58.0;2;2.0;2;Santa Branca;Rua Norte;Santa Branca;0;santa branca;rua norte;-19.8306488;-43.968654;31565-180
295000.0;65.0;3;1.0;1;Letícia;Rua Professor José Schettino;Letícia;0;leticia;rua professor jose schettino;-19.8074557;-43.981221;31570-000
1038000.0;101.0;2;2.0;1;São Bento;Avenida Raja Gabaglia;São Bento;0;sao bento;avenida raja gabaglia;-19.9536762;-43.9595598;30494-170
850000.0;105.0;3;3.0;2;Palmares;Rua José Barsand de Leucas;Palmares;0;palmares;rua jose barsand de leucas;-19.8740028;-43.9295777;31160-540
3445000.0;190.0;4;5.0;3;Sion;Rua Cristina;Sion;0;sion;rua cristina;-19.9475547;-43.9338241;30310-750
516000.0;51.0;2;1.0;1;Caiçaras;Rua Psi;Caiçaras;0;caicaras;rua psi;-19.8980946;-43.9673784;31250-810
180000.0;49.0;2;1.0;1;Santa Mônica;Rua dos Comanches;Santa Mônica;0;santa monica;rua dos comanches;-19.8302728;-43.9815872;31540-360
1495000.0;170.0;4;3.0;3;Sion;Rua Haiti;Sion;0;sion;rua haiti;-19.9585011;-43.9394421;30320-380
1780000.0;170.0;4;3.0;3;Serra;Rua Professor Estevão Pinto;Serra;0;serra;rua professor estevao pinto;-19.9379964;-43.9227878;30220-060
950000.0;158.0;4;3.0;2;Guarani;Rua Cachangá;Outros;0;guarani;rua cachanga;-19.8417332;-43.9271371;31814-620
1180000.0;111.0;3;3.0;3;Buritis;Rua Geraldo Lúcio Vasconcelos;Buritis;0;buritis;rua geraldo lucio vasconcelos;-19.9809148;-43.9751321;30575-855
1380000.0;140.0;4;4.0;3;Buritis;Rua Professora Bartira Mourão;Buritis;0;buritis;rua professora bartira mourao;-19.9691788;-43.9679532;30492-020
1200000.0;145.0;4;4.0;3;Ouro Preto;Rua Desembargador Paulo Mota;Ouro Preto;0;ouro preto;rua desembargador paulo mota;-19.8844311;-43.9827441;31320-262
426600.0;51.0;1;1.0;1;Caiçaras;Rua Psi;Caiçaras;0;caicaras;rua psi;-19.8980946;-43.9673784;31250-810
1550000.0;138.0;4;5.0;3;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210
872690.0;38.0;1;2.0;1;Gutierrez;Rua André Cavalcanti;Gutierrez;0;gutierrez;rua andre cavalcanti;-19.9336519;-43.9542315;30441-025
850000.0;160.0;4;3.0;3;Palmares;Rua Coronel Jairo Pereira;Palmares;0;palmares;rua coronel jairo pereira;-19.8727877;-43.9304523;31160-540
445000.0;75.0;3;2.0;1;Ouro Preto;Rua Professor Domício Murta;Ouro Preto;0;ouro preto;rua professor domicio murta;-19.8740079;-43.9894684;31340-000
1240861.0;85.0;3;3.0;2;Gutierrez;Rua Herculano de Freitas;Gutierrez;0;gutierrez;rua herculano de freitas;-19.9342404;-43.9551726;30441-025
480000.0;62.0;2;2.0;2;Buritis;Rua Professor Euclydes Ferreira;Buritis;0;buritis;rua professor euclydes ferreira;-19.9678414;-43.9721676;30492-025
750000.0;75.0;3;3.0;1;Santo Antônio;Rua Nunes Vieira;Santo Antônio;0;santo antonio;rua nunes vieira;-19.9423861;-43.9475132;30350-143
325000.0;66.0;3;1.0;1;Graça;Rua Juruá;Graça;0;graca;rua jurua;-19.8988227;-43.9288931;30140-030
726169.0;80.0;3;2.0;2;Nova Suíssa;Rua Corcovado;Nova Suíssa;0;nova suissa;rua corcovado;-19.9402087;-43.9777962;30421-351
410000.0;23.0;1;1.0;1;Santo Antônio;Rua Arturo Toscanini;Santo Antônio;0;santo antonio;rua arturo toscanini;-19.9406011;-43.9396885;30110-935
345000.0;70.0;2;2.0;1;Monsenhor Messias;Rua Francisco Bicalho;Outros;0;monsenhor messias;rua francisco bicalho;-19.9115093;-43.9775084;30720-480
413000.0;43.0;1;1.0;1;Lourdes;Rua dos Guajajaras;Lourdes;0;lourdes;rua dos guajajaras;-19.9255535;-43.9390705;30180-100
450000.0;60.0;3;2.0;1;Letícia;Rua Antônio Rochid;Letícia;0;leticia;rua antonio rochid;-19.8075539;-43.9761145;31570-000
650000.0;160.0;4;3.0;2;Santa Amélia;Rua Mansueto Filizzola;Santa Amélia;0;santa amelia;rua mansueto filizzola;-19.8401653;-43.9769368;31560-140
310000.0;50.0;2;1.0;1;Letícia;Rua José Galding;Letícia;0;leticia;rua jose galding;-19.8054111;-43.9791428;31570-000
1320000.0;105.0;3;3.0;3;Buritis;Rua Engenheiro Alberto Pontes;Buritis;0;buritis;rua engenheiro alberto pontes;-19.9688623;-43.9668794;30492-020
260000.0;51.0;2;1.0;1;Santa Maria;Rua das Pérolas;Outros;0;santa maria;rua das perolas;-19.9327529;-44.0160192;30525-220
924640.0;115.0;3;3.0;2;Liberdade;Rua Vital Brasil;Liberdade;0;liberdade;rua vital brasil;-19.8613248;-43.9545847;31270-250
398000.0;62.0;2;1.0;2;Manacás;Rua Raimunda Simões da Silva;Manacás;0;manacas;rua raimunda simoes da silva;-19.8968255;-43.9968077;30840-492
395000.0;91.0;3;1.0;1;Nova Floresta;Rua São Gonçalo;Nova Floresta;0;nova floresta;rua sao goncalo;-19.8913619;-43.9317658;31140-540
1413099.0;85.0;3;2.0;2;Centro;Avenida Olegário Maciel;Centro;0;centro;avenida olegario maciel;-19.9202732;-43.9445364;30180-110
1290000.0;117.0;4;3.0;2;Dona Clara;Rua Etelvina Vaz de Melo;Dona Clara;0;dona clara;rua etelvina vaz de melo;-19.8594742;-43.9424238;31260-140
970000.0;44.0;1;1.0;1;Savassi;Rua Tomé de Souza;Savassi;0;savassi;rua tome de souza;-19.9383589;-43.9293989;30110-017
550000.0;110.0;4;3.0;2;Grajaú;Rua Nascimento Gurgel;Grajaú;0;grajau;rua nascimento gurgel;-19.9407756;-43.9630826;30430-050
650000.0;85.0;3;2.0;2;Renascença;Rua Tapira;Renascença;0;renascenca;rua tapira;-19.8907548;-43.9413769;31130-550
460000.0;87.0;3;2.0;1;Vila Cloris;Rua dos Mamoeiros;Vila Cloris;0;vila cloris;rua dos mamoeiros;-19.821387;-43.9502631;31744-060
2590000.0;204.0;4;5.0;3;Gutierrez;Rua Cônego Rocha Franco;Gutierrez;0;gutierrez;rua conego rocha franco;-19.9354512;-43.9540924;30441-025
680000.0;68.0;2;2.0;2;Santo Antônio;Rua Abre Campo;Santo Antônio;0;santo antonio;rua abre campo;-19.9469641;-43.9438091;30350-213
280000.0;54.0;3;1.0;1;Bonsucesso;Rua José Diniz Melo;Outros;0;bonsucesso;rua jose diniz melo;-19.92083;-43.93778;30160-033
1280000.0;87.0;3;3.0;2;Centro;Rua São Paulo;Centro;0;centro;rua sao paulo;-19.9249431;-43.9416249;30170-121
1680000.0;126.0;4;4.0;3;Buritis;Avenida Senador José Augusto;Buritis;0;buritis;avenida senador jose augusto;-19.9822816;-43.9800392;30575-847
1215000.0;83.0;3;3.0;2;Lourdes;Avenida Álvares Cabral;Lourdes;0;lourdes;avenida alvares cabral;-19.9273885;-43.9406243;30170-012
650000.0;100.0;3;1.0;1;São Pedro;Rua Bolívia;São Pedro;0;sao pedro;rua bolivia;-19.955168;-43.9411329;30320-380
1120000.0;85.0;3;3.0;2;Prado;Rua Aristóteles Caldeira;Prado;0;prado;rua aristoteles caldeira;-19.9295965;-43.966672;30411-290
530000.0;130.0;3;3.0;1;Concórdia;Rua Jacuípe;Concórdia;0;concordia;rua jacuipe;-19.9014845;-43.9411837;31210-010
660000.0;102.0;3;2.0;2;Castelo;Rua Castelo Lamego;Castelo;0;castelo;rua castelo lamego;-19.8802449;-43.9970555;31330-220
1298000.0;78.0;3;2.0;2;Boa Viagem;Rua dos Aimorés;Boa Viagem;0;boa viagem;rua dos aimores;-19.9294534;-43.9337935;30140-080
1844079.0;78.0;2;2.0;1;Savassi;Rua Fernandes Tourinho;Savassi;0;savassi;rua fernandes tourinho;-19.9386497;-43.9388946;30112-002
900000.0;98.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0;castelo;rua cecilia fonseca coutinho;-19.888971;-43.9951908;30840-460
510000.0;69.0;3;2.0;2;Paquetá;Rua Gustavo Ladeira;Paquetá;0;paqueta;rua gustavo ladeira;-19.8798567;-43.9917617;31330-572
370000.0;72.0;3;2.0;1;Nova Suíssa;Rua Cacuí;Nova Suíssa;0;nova suissa;rua cacui;-19.9367369;-43.9727647;30421-280
350000.0;65.0;3;2.0;1;Lagoinha;Rua Diamantina;Outros;0;lagoinha;rua diamantina;-19.9052563;-43.9435604;31210-010
555740.0;92.0;2;1.0;1;Esplanada;Rua Boninas;Esplanada;0;esplanada;rua boninas;-19.9062641;-43.9044236;30285-010
